,donor,cc_normed,score
30007533966_SEACell-1,30007533966_SEACell,0.8630500209428503,0.09057268289450036
30007533966_SEACell-6,30007533966_SEACell,0.7426414832348105,0.08478034803034509
30007533966_SEACell-10,30007533966_SEACell,0.796734569104328,0.09828486377576703
30007533966_SEACell-5,30007533966_SEACell,0.9061519815366278,0.0857195990135267
30007533966_SEACell-0,30007533966_SEACell,0.9437405947475682,0.09202759959866685
30007533966_SEACell-11,30007533966_SEACell,0.7744528540466057,0.07788907183959923
30007533966_SEACell-12,30007533966_SEACell,0.8776538772250092,0.0840646926782449
30007533966_SEACell-16,30007533966_SEACell,0.4114271509622658,0.09800643055174198
30007533966_SEACell-19,30007533966_SEACell,1.069949618522938,0.08906119328349794
30007533966_SEACell-13,30007533966_SEACell,0.6771178460620593,0.08472086657757011
30007533966_SEACell-8,30007533966_SEACell,0.7464982042981985,0.10368085192146569
30007533966_SEACell-17,30007533966_SEACell,1.0176942389466934,0.0804774526050799
30007533966_SEACell-2,30007533966_SEACell,1.1657657525546863,0.044460455176593944
30007559515_SEACell-7,30007559515_SEACell,0.8396360005822837,0.08634829514490601
30007559515_SEACell-6,30007559515_SEACell,0.8605217685445895,0.08550422776273242
30007559515_SEACell-3,30007559515_SEACell,0.4689698915686536,0.06378725096403985
30007559515_SEACell-9,30007559515_SEACell,0.8327329952195978,0.0935413235928218
30007559515_SEACell-4,30007559515_SEACell,0.8597808085166534,0.07898116476034402
30007559515_SEACell-2,30007559515_SEACell,0.99572467986531,0.08265820093034114
30007559515_SEACell-5,30007559515_SEACell,0.9084711442621158,0.07826003945261899
30007559515_SEACell-1,30007559515_SEACell,0.7836436865018774,0.08915381686445131
30007559515_SEACell-0,30007559515_SEACell,0.7644013759745022,0.07559375879141368
30007559515_SEACell-8,30007559515_SEACell,0.940315660562136,0.08074722882628903
30007559515_SEACell-10,30007559515_SEACell,0.9410566330682699,0.07362902644191452
30007474641_SEACell-3,30007474641_SEACell,0.8573891046984143,0.0875114401465222
30007474641_SEACell-4,30007474641_SEACell,0.669284587615369,0.07360066934092613
30007474641_SEACell-8,30007474641_SEACell,0.9406874833725034,0.09845068918102562
30007474641_SEACell-10,30007474641_SEACell,0.8552614349998628,0.08817326963702807
30007474641_SEACell-12,30007474641_SEACell,0.8500587318861318,0.09704239116817646
30007474641_SEACell-13,30007474641_SEACell,0.8507407202393831,0.08515715044904701
30007474641_SEACell-0,30007474641_SEACell,0.8041858410788852,0.07563960305885482
30007474641_SEACell-5,30007474641_SEACell,0.9898200434438926,0.08589756128164806
30007474641_SEACell-9,30007474641_SEACell,0.9639887252600758,0.09558096199750425
30007474641_SEACell-1,30007474641_SEACell,0.9400389348018661,0.07551780164797094
30007474641_SEACell-7,30007474641_SEACell,0.7737088074464469,0.07605533907728695
30007474641_SEACell-11,30007474641_SEACell,0.807836709892823,0.07821403167191118
30007474641_SEACell-6,30007474641_SEACell,0.8854469982836964,0.06498336855883274
30007474641_SEACell-2,30007474641_SEACell,0.7859109640084554,0.05615450223054011
30007532440_SEACell-2,30007532440_SEACell,0.8189771142201694,0.08426788531335053
30007532440_SEACell-3,30007532440_SEACell,0.862557245252583,0.08781771167590208
30007532440_SEACell-9,30007532440_SEACell,0.7138934404073858,0.06911027906528258
30007532440_SEACell-13,30007532440_SEACell,0.754309494491694,0.08626905011816273
30007532440_SEACell-8,30007532440_SEACell,0.5823793134910442,0.09157720643463503
30007532440_SEACell-0,30007532440_SEACell,0.7710874633083629,0.07963549497051911
30007532440_SEACell-4,30007532440_SEACell,0.8426135496839567,0.0992469148367322
30007532440_SEACell-7,30007532440_SEACell,0.7227273248361927,0.0809908566134994
30007532440_SEACell-6,30007532440_SEACell,0.7774606083540699,0.09493567785492471
30007532440_SEACell-1,30007532440_SEACell,0.8117066001901291,0.08814536491688742
30007532440_SEACell-11,30007532440_SEACell,0.6252734703839381,0.08618240091297298
30007532440_SEACell-12,30007532440_SEACell,0.9188156713831535,0.09390871605223713
30007532440_SEACell-14,30007532440_SEACell,0.9540970590451443,0.0818736534793502
30007532440_SEACell-10,30007532440_SEACell,0.7798473977084702,0.08787738037748287
30007532440_SEACell-5,30007532440_SEACell,0.925209728650117,0.10351710280086263
30007455510_SEACell-9,30007455510_SEACell,0.9275460275190062,0.09654816878175132
30007455510_SEACell-18,30007455510_SEACell,0.783150544232561,0.09247569482388651
30007455510_SEACell-3,30007455510_SEACell,0.9876519339114687,0.1069722174300357
30007455510_SEACell-6,30007455510_SEACell,0.768009348551445,0.07982535942953745
30007455510_SEACell-11,30007455510_SEACell,0.939763924544121,0.08927523336347629
30007455510_SEACell-8,30007455510_SEACell,0.8835645248475099,0.06338045599222758
30007455510_SEACell-1,30007455510_SEACell,0.8530652925169291,0.08479962822031528
30007455510_SEACell-2,30007455510_SEACell,1.0719034886255403,0.07224301333703458
30007455510_SEACell-16,30007455510_SEACell,0.7960200100246916,0.09639389041280493
30007455510_SEACell-15,30007455510_SEACell,0.8107876495724413,0.0633552007236918
30007455510_SEACell-10,30007455510_SEACell,1.001064361213027,0.09720993318321143
30007455510_SEACell-7,30007455510_SEACell,0.8796810266829379,0.07990150383775874
30007455510_SEACell-4,30007455510_SEACell,1.1217871278356488,0.09454759640705145
30007455510_SEACell-0,30007455510_SEACell,0.7501565516634635,0.08685619634170876
30007455510_SEACell-17,30007455510_SEACell,0.8105645737574851,0.07503718520413766
30007455510_SEACell-14,30007455510_SEACell,0.727176013340412,0.09058204440836953
30007455510_SEACell-13,30007455510_SEACell,1.1855711401677982,0.07414084024907507
30007455510_SEACell-12,30007455510_SEACell,0.9569251761938016,0.08829879834216937
30007455510_SEACell-5,30007455510_SEACell,1.0133073975123286,0.054760580567006834
30007475167_SEACell-0,30007475167_SEACell,0.7364210876625735,0.0854996534802958
30007475167_SEACell-7,30007475167_SEACell,1.0869846544312927,0.09078392856996821
30007475167_SEACell-6,30007475167_SEACell,1.0932005332584438,0.10037049989831094
30007475167_SEACell-10,30007475167_SEACell,0.8013236968796735,0.08857579286667759
30007475167_SEACell-5,30007475167_SEACell,0.6217309118462413,0.0920318184070633
30007475167_SEACell-8,30007475167_SEACell,0.6861514023004346,0.0900641286189701
30007475167_SEACell-3,30007475167_SEACell,0.7527921353886627,0.06698147654246375
30007475167_SEACell-4,30007475167_SEACell,0.8052080992269023,0.06964581341315698
30007475167_SEACell-2,30007475167_SEACell,0.9072756635055361,0.06644107305478217
30007475167_SEACell-1,30007475167_SEACell,0.894518253258298,0.06974304996260072
30007475167_SEACell-9,30007475167_SEACell,0.7743314771057307,0.06800765769189408
30007453356_SEACell-10,30007453356_SEACell,0.8473570986615507,0.0781953981396142
30007453356_SEACell-1,30007453356_SEACell,0.9454172929551765,0.07232934278330228
30007453356_SEACell-5,30007453356_SEACell,0.6191205418708102,0.06037593511315674
30007453356_SEACell-4,30007453356_SEACell,0.8303603267142414,0.08079947579534694
30007453356_SEACell-9,30007453356_SEACell,0.9915635078589445,0.09078595358202572
30007453356_SEACell-3,30007453356_SEACell,1.1106206313354778,0.06753441777763898
30007453356_SEACell-0,30007453356_SEACell,0.8065639602291113,0.0684552697727072
30007453356_SEACell-8,30007453356_SEACell,0.830134716396766,0.092823270935295
30007453356_SEACell-11,30007453356_SEACell,0.7202270970317746,0.05597969182159318
30007453356_SEACell-2,30007453356_SEACell,1.066965439890018,0.07308982621509094
30007453356_SEACell-6,30007453356_SEACell,0.5763060264589632,0.07790037527516613
30007453356_SEACell-7,30007453356_SEACell,0.8452595233512034,0.07494695400899709
30007492126_SEACell-10,30007492126_SEACell,0.8448102974365487,0.07514859832345186
30007492126_SEACell-5,30007492126_SEACell,0.880349483489135,0.06636917880950867
30007492126_SEACell-3,30007492126_SEACell,1.1748282914753723,0.08079949464321784
30007492126_SEACell-0,30007492126_SEACell,0.9203309300601142,0.09623074517479169
30007492126_SEACell-1,30007492126_SEACell,0.21589315637270096,0.06815733369827069
30007496346_SEACell-6,30007496346_SEACell,0.8606001424963904,0.10513384135096632
30007496346_SEACell-11,30007496346_SEACell,0.9352702391355,0.0934268083854906
30007496346_SEACell-2,30007496346_SEACell,0.7169205941496818,0.08110989487858752
30007496346_SEACell-0,30007496346_SEACell,0.8199370972936334,0.08824419545313707
30007496346_SEACell-8,30007496346_SEACell,0.8537168465986712,0.09592881052453868
30007496346_SEACell-9,30007496346_SEACell,0.6628368103992166,0.08965132063325883
30007496346_SEACell-3,30007496346_SEACell,0.8798724443965362,0.09607141894669256
30007496346_SEACell-1,30007496346_SEACell,1.0085155551058718,0.09058380142925897
30007496346_SEACell-10,30007496346_SEACell,0.990652045593687,0.08657691303078671
30007496346_SEACell-5,30007496346_SEACell,0.9127665662743957,0.07950698073067791
30007496346_SEACell-7,30007496346_SEACell,0.4451354734395245,0.08174546503613883
30007496346_SEACell-4,30007496346_SEACell,0.6827275547921783,0.07477889195245235
30007524827_SEACell-15,30007524827_SEACell,0.8546015118461902,0.0879232556480744
30007524827_SEACell-20,30007524827_SEACell,0.667893210142117,0.08215084448492642
30007524827_SEACell-2,30007524827_SEACell,0.8936301930505863,0.09990214359519445
30007524827_SEACell-7,30007524827_SEACell,0.8882282332853093,0.08245661681726392
30007524827_SEACell-10,30007524827_SEACell,0.8489388310592949,0.08276569145631504
30007524827_SEACell-5,30007524827_SEACell,0.6597110290645747,0.05498962717007358
30007524827_SEACell-18,30007524827_SEACell,0.844359368027146,0.08952227894054163
30007524827_SEACell-1,30007524827_SEACell,0.9859318873723331,0.08025922540668466
30007524827_SEACell-4,30007524827_SEACell,0.8121367413808002,0.08290476381023755
30007524827_SEACell-19,30007524827_SEACell,0.9601691239022586,0.10574213189878078
30007524827_SEACell-0,30007524827_SEACell,0.7417368771020547,0.08115622332866536
30007524827_SEACell-16,30007524827_SEACell,0.8007883251359724,0.08076773883983701
30007524827_SEACell-9,30007524827_SEACell,0.7875683977756908,0.08046584445694212
30007524827_SEACell-11,30007524827_SEACell,0.8712153676136201,0.07969004438271089
30007524827_SEACell-14,30007524827_SEACell,0.8778157559471144,0.0864586787551757
30007524827_SEACell-8,30007524827_SEACell,0.8637353180990434,0.07367422457878393
30007524827_SEACell-3,30007524827_SEACell,0.8774922738580706,0.08101722008892719
30007524827_SEACell-13,30007524827_SEACell,1.07291552148471,0.06659559489669169
30007524827_SEACell-17,30007524827_SEACell,0.7934089759184024,0.06956649361786811
30007524827_SEACell-12,30007524827_SEACell,0.6204152529546108,0.06626648798970218
30007524827_SEACell-6,30007524827_SEACell,0.9393558076264193,0.0751714923211346
30007539913_SEACell-10,30007539913_SEACell,0.7041076043003638,0.08004667857323944
30007539913_SEACell-3,30007539913_SEACell,1.1047471130489723,0.08864628585261174
30007539913_SEACell-5,30007539913_SEACell,0.7885657935037509,0.08952135454830944
30007539913_SEACell-9,30007539913_SEACell,0.9871636429697415,0.08215549890276001
30007539913_SEACell-7,30007539913_SEACell,0.8639148844663311,0.08230126701074658
30007539913_SEACell-4,30007539913_SEACell,0.7066934779075121,0.07716977388087859
30007539913_SEACell-2,30007539913_SEACell,0.8189590769746193,0.07677818893325601
30007539913_SEACell-11,30007539913_SEACell,0.8833330210336164,0.07783733441793993
30007527040_SEACell-15,30007527040_SEACell,0.863847634584031,0.0969725154979334
30007527040_SEACell-5,30007527040_SEACell,0.7945283221052329,0.07949792244391181
30007527040_SEACell-1,30007527040_SEACell,0.9275711317863921,0.08432986794248822
30007527040_SEACell-13,30007527040_SEACell,0.8930868811900798,0.08213336372355522
30007527040_SEACell-17,30007527040_SEACell,0.8379230416650864,0.07570812232130227
30007527040_SEACell-3,30007527040_SEACell,1.0295675280157983,0.07312645973565753
30007527040_SEACell-18,30007527040_SEACell,0.8831097203165956,0.08740455982835584
30007527040_SEACell-21,30007527040_SEACell,0.8556227896080179,0.08372716264176665
30007527040_SEACell-20,30007527040_SEACell,0.9074066957778132,0.08270965464362473
30007527040_SEACell-24,30007527040_SEACell,1.0232745196776447,0.06524084622480852
30007527040_SEACell-9,30007527040_SEACell,0.9325488053361373,0.08139754843315028
30007527040_SEACell-10,30007527040_SEACell,0.6763067348374636,0.07567340989393874
30007527040_SEACell-8,30007527040_SEACell,1.0561902680393491,0.09485715827953874
30007527040_SEACell-19,30007527040_SEACell,0.5924821366658659,0.07645760164727071
30007527040_SEACell-2,30007527040_SEACell,0.7310552039185763,0.0897398730261743
30007527040_SEACell-14,30007527040_SEACell,0.7133570189398679,0.07784096255322895
30007527040_SEACell-11,30007527040_SEACell,0.5229204226592248,0.07149318922281042
30007527040_SEACell-12,30007527040_SEACell,0.45933400887213155,0.08029195567693782
30007527040_SEACell-25,30007527040_SEACell,0.6214088865337064,0.071602572362535
30007527040_SEACell-22,30007527040_SEACell,0.862657365261174,0.06977248481040497
30007527040_SEACell-4,30007527040_SEACell,0.9542733348884436,0.08318132703795704
30007527040_SEACell-6,30007527040_SEACell,0.5469996484500691,0.0803930341572234
30007527040_SEACell-23,30007527040_SEACell,0.723405675280225,0.08863739732446614
30007527040_SEACell-16,30007527040_SEACell,0.8426724087495389,0.06250827878354845
30007527040_SEACell-7,30007527040_SEACell,1.0330411706958067,0.06446315031032669
30007527040_SEACell-0,30007527040_SEACell,1.0695255051661317,0.07073968742575856
30007485623_SEACell-0,30007485623_SEACell,0.8219265586162999,0.09952671275842156
30007485623_SEACell-11,30007485623_SEACell,0.6469722984754913,0.08471223888479078
30007485623_SEACell-18,30007485623_SEACell,0.80650864385476,0.09841206283353703
30007485623_SEACell-26,30007485623_SEACell,0.8326007595248865,0.09698734292631608
30007485623_SEACell-17,30007485623_SEACell,0.7907402757433897,0.10847210072976912
30007485623_SEACell-2,30007485623_SEACell,0.9467260614408997,0.09254529135396665
30007485623_SEACell-7,30007485623_SEACell,0.8693354340866715,0.07979714894262294
30007485623_SEACell-6,30007485623_SEACell,0.573599443739649,0.06998908224298506
30007485623_SEACell-24,30007485623_SEACell,0.9443082030854175,0.08994400923681124
30007485623_SEACell-4,30007485623_SEACell,0.6768991358208802,0.10545507615715449
30007485623_SEACell-8,30007485623_SEACell,0.7522262225994517,0.09763156487955968
30007485623_SEACell-22,30007485623_SEACell,0.8156775446466956,0.10666347930534441
30007485623_SEACell-16,30007485623_SEACell,0.9697648767400977,0.06828594759223623
30007485623_SEACell-5,30007485623_SEACell,0.7375461128802763,0.09472196293266534
30007485623_SEACell-13,30007485623_SEACell,0.668491528998614,0.08892742135019861
30007485623_SEACell-25,30007485623_SEACell,0.7935847232185572,0.08532011588156618
30007485623_SEACell-14,30007485623_SEACell,0.9082277198767902,0.07686030559286226
30007485623_SEACell-23,30007485623_SEACell,0.9674129996782166,0.1051886488991259
30007478885_SEACell-1,30007478885_SEACell,0.7997901974396535,0.10368093199297157
30007478885_SEACell-3,30007478885_SEACell,0.7413388997238374,0.08540512913947804
30007478885_SEACell-5,30007478885_SEACell,0.6358270233504593,0.07591399977172991
30007478885_SEACell-0,30007478885_SEACell,0.8393658099997139,0.0838911956145004
30007478885_SEACell-10,30007478885_SEACell,0.696631329838077,0.08975233443979067
30007478885_SEACell-6,30007478885_SEACell,0.9111342489943411,0.08916308423480251
30007478885_SEACell-7,30007478885_SEACell,0.7244546050408346,0.08371570240149731
30007478885_SEACell-4,30007478885_SEACell,0.8675544571923609,0.07396846137520507
30007478885_SEACell-2,30007478885_SEACell,0.8612464897441403,0.08754740725109666
30007478885_SEACell-8,30007478885_SEACell,0.6799051206661236,0.08252000338916665
30007478885_SEACell-9,30007478885_SEACell,0.8820604507363577,0.07358550982264139
30007474979_SEACell-16,30007474979_SEACell,0.77243166925278,0.07977772812836835
30007474979_SEACell-14,30007474979_SEACell,1.00036998046523,0.09414545792953313
30007474979_SEACell-10,30007474979_SEACell,0.6725312596116965,0.06860031095984144
30007474979_SEACell-9,30007474979_SEACell,0.8675741960755536,0.0956032736918121
30007474979_SEACell-2,30007474979_SEACell,0.914566447965452,0.08265377458771848
30007474979_SEACell-13,30007474979_SEACell,0.8210891447695082,0.08625967192871963
30007474979_SEACell-11,30007474979_SEACell,0.7199247970070083,0.07033319294970534
30007474979_SEACell-5,30007474979_SEACell,0.737108110077449,0.08690071608300709
30007474979_SEACell-20,30007474979_SEACell,1.0137957367669093,0.0748722492746317
30007474979_SEACell-19,30007474979_SEACell,0.7908192529602851,0.07589119630771868
30007474979_SEACell-26,30007474979_SEACell,0.8598935128101624,0.0793210805539347
30007474979_SEACell-23,30007474979_SEACell,0.9714122468842958,0.07642136238263462
30007474979_SEACell-18,30007474979_SEACell,0.9591839286066821,0.0685613056263923
30007474979_SEACell-0,30007474979_SEACell,1.0752497453092273,0.0653346961472754
30007474979_SEACell-24,30007474979_SEACell,0.7352455428934226,0.06836725072662056
30007474979_SEACell-7,30007474979_SEACell,0.7698627872531819,0.0704516698996409
30007474979_SEACell-21,30007474979_SEACell,0.667489071715725,0.0739884173571845
30007474979_SEACell-15,30007474979_SEACell,0.8021696850574469,0.09693243316838869
30007474979_SEACell-8,30007474979_SEACell,0.6244495566821799,0.06804757899992456
30007474979_SEACell-22,30007474979_SEACell,0.8184118966532021,0.07042448551957049
30007474979_SEACell-12,30007474979_SEACell,0.9281465497073481,0.0836381648001865
30007474979_SEACell-17,30007474979_SEACell,0.7399764548193942,0.07101230272732142
30007474979_SEACell-6,30007474979_SEACell,1.1156164045786778,0.06871718320524106
30007474979_SEACell-1,30007474979_SEACell,0.9915610879705415,0.07865625628049394
30007474979_SEACell-25,30007474979_SEACell,0.9615385149008834,0.08191899759138267
30007474979_SEACell-3,30007474979_SEACell,0.941899762081127,0.0887750605444727
30007474979_SEACell-4,30007474979_SEACell,0.6228564240175491,0.054745118420597996
30007494274_SEACell-3,30007494274_SEACell,0.8638172444813264,0.08677106213796754
30007494274_SEACell-9,30007494274_SEACell,0.9925221676137339,0.09416499277340683
30007494274_SEACell-1,30007494274_SEACell,0.8068487864820041,0.08460074714749295
30007494274_SEACell-5,30007494274_SEACell,0.7287506728752305,0.055506778997762476
30007494274_SEACell-12,30007494274_SEACell,0.8375634262179296,0.09423134756552465
30007494274_SEACell-10,30007494274_SEACell,0.8267019545343832,0.07599266509866011
30007494274_SEACell-6,30007494274_SEACell,0.8986941781010641,0.10818524567004985
30007494274_SEACell-0,30007494274_SEACell,0.6694306543280648,0.08234641314027047
30007494274_SEACell-7,30007494274_SEACell,0.644659866840802,0.07798001896632499
30007494274_SEACell-8,30007494274_SEACell,0.8020119080883823,0.07621401138010167
30007494274_SEACell-4,30007494274_SEACell,0.8574032161469788,0.07919353841699557
30007494274_SEACell-11,30007494274_SEACell,0.7485764823047857,0.06982668777317275
30007494274_SEACell-2,30007494274_SEACell,0.8600568719740325,0.063725013936563
30007534079_SEACell-3,30007534079_SEACell,0.7065707800667872,0.07979255229830554
30007534079_SEACell-1,30007534079_SEACell,0.8672611115107217,0.0967786759750189
30007534079_SEACell-8,30007534079_SEACell,1.018557438522632,0.08689603150858002
30007534079_SEACell-4,30007534079_SEACell,0.7039697072342332,0.09938361646392065
30007534079_SEACell-0,30007534079_SEACell,0.7976035366618881,0.0892361269383534
30007534079_SEACell-12,30007534079_SEACell,0.9316764556024718,0.08701853259076726
30007534079_SEACell-9,30007534079_SEACell,0.7279037931256735,0.08494940666007857
30007534079_SEACell-11,30007534079_SEACell,0.937249141093081,0.0925093465633546
30007534079_SEACell-6,30007534079_SEACell,0.5940774886901029,0.07586842983664736
30007534079_SEACell-2,30007534079_SEACell,0.7202277025305609,0.0824210792844188
30007534079_SEACell-5,30007534079_SEACell,0.5500354504236086,0.07593748231814142
30007534079_SEACell-7,30007534079_SEACell,0.6790398384005032,0.08095826241529065
30007534079_SEACell-10,30007534079_SEACell,0.7233860695736388,0.08242258248198886
30007552103_SEACell-1,30007552103_SEACell,0.9339635233887932,0.09601970633074812
30007552103_SEACell-17,30007552103_SEACell,0.9720467352089538,0.09187259830206111
30007552103_SEACell-13,30007552103_SEACell,0.6577422302963133,0.09678915146195076
30007552103_SEACell-28,30007552103_SEACell,0.9483190280397633,0.06455590636945079
30007552103_SEACell-9,30007552103_SEACell,0.8933072963987165,0.09706890382929445
30007552103_SEACell-20,30007552103_SEACell,0.8327841784903068,0.06762847711911915
30007552103_SEACell-5,30007552103_SEACell,1.207763512410807,0.09257303661792475
30007552103_SEACell-11,30007552103_SEACell,0.8421708896927307,0.06704746477543766
30007552103_SEACell-27,30007552103_SEACell,0.9299897182844699,0.07625618184609875
30007552103_SEACell-12,30007552103_SEACell,1.1685311384627695,0.08222789627437777
30007552103_SEACell-21,30007552103_SEACell,0.8688953170273213,0.0760307839592377
30007552103_SEACell-26,30007552103_SEACell,1.046462812225351,0.07852872527657687
30007552103_SEACell-10,30007552103_SEACell,0.6250335125657094,0.08092077376043112
30007552103_SEACell-14,30007552103_SEACell,0.9711278688430194,0.07891204503347994
30007552103_SEACell-18,30007552103_SEACell,0.7986134295724032,0.08778689880914169
30007552103_SEACell-31,30007552103_SEACell,0.7763194259479633,0.08658482702816891
30007552103_SEACell-29,30007552103_SEACell,0.8434381705775853,0.07710797332536859
30007552103_SEACell-22,30007552103_SEACell,0.9489813013045634,0.07190971301835607
30007552103_SEACell-6,30007552103_SEACell,0.8966608297108987,0.10190080706391624
30007552103_SEACell-2,30007552103_SEACell,1.0674068153495178,0.09972718679579243
30007552103_SEACell-0,30007552103_SEACell,0.822634384556189,0.08031382767277889
30007552103_SEACell-4,30007552103_SEACell,0.6874522680259845,0.06129727031652259
30007552103_SEACell-32,30007552103_SEACell,0.8148441430769567,0.09002267606518201
30007552103_SEACell-25,30007552103_SEACell,0.8947723372444947,0.07277035763010885
30007552103_SEACell-15,30007552103_SEACell,1.0857416703381142,0.07992069673653013
30007552103_SEACell-16,30007552103_SEACell,0.9055791849821407,0.0844855305597718
30007552103_SEACell-7,30007552103_SEACell,0.847567631947547,0.08197055202896628
30007552103_SEACell-30,30007552103_SEACell,1.3311462488178738,0.07840896981805454
30007552103_SEACell-3,30007552103_SEACell,0.7605481632878444,0.08695887146028039
30007552103_SEACell-24,30007552103_SEACell,1.0185366100945512,0.07170723784822176
30007552103_SEACell-23,30007552103_SEACell,1.1294569595564017,0.07494277955698841
30007552103_SEACell-19,30007552103_SEACell,1.0754095804645127,0.08493111972096053
30007552103_SEACell-8,30007552103_SEACell,1.0690179334199565,0.07741178693265226
30007545600_SEACell-15,30007545600_SEACell,1.1500691513706727,0.09625236245283816
30007545600_SEACell-8,30007545600_SEACell,0.9587181801988344,0.08255482760996118
30007545600_SEACell-12,30007545600_SEACell,0.9369016992502698,0.07075407395771657
30007545600_SEACell-11,30007545600_SEACell,0.6947530325240974,0.08104079566076265
30007545600_SEACell-13,30007545600_SEACell,1.0841816761590757,0.07243717707527453
30007545600_SEACell-0,30007545600_SEACell,0.8832701321824808,0.061875564972917324
30007545600_SEACell-6,30007545600_SEACell,0.8295886434613854,0.0792483186836606
30007545600_SEACell-2,30007545600_SEACell,1.0385350569873808,0.09747943286781946
30007545600_SEACell-7,30007545600_SEACell,0.988574072405736,0.07686881920810422
30007545600_SEACell-10,30007545600_SEACell,0.6527811750985482,0.07590833903731668
30007545600_SEACell-5,30007545600_SEACell,0.7852029964864755,0.09281929839509676
30007545600_SEACell-4,30007545600_SEACell,0.6444395556331762,0.0689283851153137
30007545600_SEACell-3,30007545600_SEACell,0.6758991010824363,0.07297771177927787
30007545600_SEACell-14,30007545600_SEACell,1.1087780476411766,0.05267374487331522
30007545600_SEACell-9,30007545600_SEACell,0.6491412621576974,0.07853544821629882
30007545600_SEACell-1,30007545600_SEACell,0.5992848548812135,0.08653152748538377
30007539067_SEACell-4,30007539067_SEACell,0.9728188975698865,0.1035272695980034
30007539067_SEACell-12,30007539067_SEACell,0.981642538295949,0.09413102718494232
30007539067_SEACell-3,30007539067_SEACell,1.130710817104225,0.10213217372009793
30007539067_SEACell-11,30007539067_SEACell,0.44761049858249935,0.07894230557775843
30007539067_SEACell-2,30007539067_SEACell,0.8633079762875308,0.10150008037179398
30007539067_SEACell-13,30007539067_SEACell,0.991112535564401,0.0994639289829602
30007539067_SEACell-6,30007539067_SEACell,0.52347436709696,0.08233558697113001
30007539067_SEACell-10,30007539067_SEACell,0.8060376045291522,0.09647863793170953
30007539067_SEACell-9,30007539067_SEACell,0.6119940575028318,0.1019493568953102
30007539067_SEACell-5,30007539067_SEACell,0.8260759287785775,0.08777714898121315
30007539067_SEACell-8,30007539067_SEACell,0.749804370061158,0.08673996436487351
30007539067_SEACell-0,30007539067_SEACell,0.6356671361435635,0.10962574006324911
30007539067_SEACell-1,30007539067_SEACell,0.8972357098675678,0.09493872576329918
30007539067_SEACell-7,30007539067_SEACell,0.6758137769808273,0.08352809064640096
30007491013_SEACell-10,30007491013_SEACell,0.826673718876933,0.07028654462889604
30007491013_SEACell-7,30007491013_SEACell,0.7986156706456272,0.09694474490115895
30007491013_SEACell-4,30007491013_SEACell,0.9639901471872808,0.0939028569040505
30007491013_SEACell-9,30007491013_SEACell,0.7356541402711309,0.09566661071617617
30007491013_SEACell-6,30007491013_SEACell,0.8646397335872753,0.09058809701877027
30007491013_SEACell-8,30007491013_SEACell,0.8821349775324198,0.07275513107410017
30007491013_SEACell-3,30007491013_SEACell,0.620211485740722,0.09627439652439639
30007491013_SEACell-0,30007491013_SEACell,0.8989647396262468,0.06356507730898303
30007491013_SEACell-2,30007491013_SEACell,0.8544409691090713,0.08577653744127642
30007491013_SEACell-1,30007491013_SEACell,0.8580663049257096,0.09870081414879897
30007491013_SEACell-5,30007491013_SEACell,0.885517780266146,0.08658535278793107
30007532242_SEACell-7,30007532242_SEACell,1.363356448636396,0.107993758409345
30007532242_SEACell-0,30007532242_SEACell,0.6875793704818127,0.0850013048157422
30007532242_SEACell-1,30007532242_SEACell,0.8780111586812646,0.07848154007895611
30007532242_SEACell-8,30007532242_SEACell,0.6959646377447474,0.0859238419382532
30007532242_SEACell-2,30007532242_SEACell,0.8274329412893461,0.1034331417173587
30007532242_SEACell-5,30007532242_SEACell,0.8490620651604117,0.0849278218067592
30007532242_SEACell-4,30007532242_SEACell,0.8335236061123559,0.10641665988675739
30007532242_SEACell-10,30007532242_SEACell,0.702603380308049,0.07955116224852979
30007532242_SEACell-3,30007532242_SEACell,0.6813429545502945,0.06684967090531219
30007532242_SEACell-6,30007532242_SEACell,0.7740862285647238,0.09115747077021065
30007532242_SEACell-9,30007532242_SEACell,0.7777601037323503,0.09320581706696053
30007525435_SEACell-9,30007525435_SEACell,0.8482447380928636,0.08569906858677616
30007525435_SEACell-0,30007525435_SEACell,0.8175931222504925,0.08628085776622241
30007525435_SEACell-5,30007525435_SEACell,1.0192108955231547,0.10891169296164019
30007525435_SEACell-3,30007525435_SEACell,1.0074718388273267,0.10227142907406889
30007525435_SEACell-4,30007525435_SEACell,0.866377057084636,0.1153386305764397
30007525435_SEACell-10,30007525435_SEACell,0.7021077273574702,0.11398974110066147
30007525435_SEACell-2,30007525435_SEACell,0.6523559464347692,0.09010654746157132
30007525435_SEACell-1,30007525435_SEACell,1.0847519343391172,0.08386198366672896
30007525435_SEACell-6,30007525435_SEACell,0.8170653255037525,0.08695767751154843
30007525435_SEACell-8,30007525435_SEACell,0.8268819498922573,0.09217775697647235
30007525435_SEACell-7,30007525435_SEACell,1.2492762971224132,0.09391555338895197
30007537391_SEACell-8,30007537391_SEACell,0.739624194116891,0.09405244712066889
30007537391_SEACell-9,30007537391_SEACell,0.908248796334275,0.09363788117167464
30007537391_SEACell-12,30007537391_SEACell,0.9351643299069438,0.07766762055315472
30007537391_SEACell-18,30007537391_SEACell,0.6719114388221711,0.0862433333163809
30007537391_SEACell-16,30007537391_SEACell,0.8176629504919763,0.0703088178927145
30007537391_SEACell-11,30007537391_SEACell,0.8703971055837071,0.10089697001754808
